Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
BAL,0,TBR,2,1,1,0.55809888651607309,2012-08-03
BAL,4,TBR,0,0,1,0.55809888651607309,2012-08-04
BAL,1,TBR,0,0,1,0.55809888651607309,2012-08-05
TOR,1,TBR,4,1,1,0.65242882200698005,2012-08-07
TOR,2,TBR,3,1,1,0.65242882200698005,2012-08-08
TOR,1,TBR,7,1,1,0.65242882200698005,2012-08-09
KCR,1,TBR,5,1,1,0.65667778539319976,2012-08-20
KCR,1,TBR,0,0,1,0.65667778539319976,2012-08-21
KCR,3,TBR,5,1,1,0.65667778539319976,2012-08-22
OAK,0,TBR,5,1,1,0.54129475352313416,2012-08-23
OAK,5,TBR,4,0,1,0.54129475352313416,2012-08-24
OAK,4,TBR,2,0,1,0.54129475352313416,2012-08-25
NYY,3,TBR,4,1,1,0.52332576788139851,2012-09-03
NYY,2,TBR,5,1,1,0.52332576788139851,2012-09-04
NYY,6,TBR,4,0,1,0.52332576788139851,2012-09-05
TEX,1,TBR,3,1,1,0.55107527907326581,2012-09-07
TEX,4,TBR,2,0,1,0.55107527907326581,2012-09-08
TEX,0,TBR,6,1,1,0.55107527907326581,2012-09-09
BOS,5,TBR,2,0,1,0.66627680348580964,2012-09-17
BOS,7,TBR,5,0,1,0.66627680348580964,2012-09-18
BOS,3,TBR,13,1,1,0.66627680348580964,2012-09-19
BOS,4,TBR,7,1,1,0.66627680348580964,2012-09-20
TOR,1,TBR,12,1,1,0.65242882200698005,2012-09-21
TOR,5,TBR,11,1,1,0.65242882200698005,2012-09-22
TOR,0,TBR,3,1,1,0.65242882200698005,2012-09-23
BAL,3,TBR,5,1,1,0.55809888651607309,2012-10-01
BAL,1,TBR,0,0,1,0.55809888651607309,2012-10-02
BAL,1,TBR,4,1,1,0.55809888651607309,2012-10-03
CHW,2,TEX,3,1,1,0.57312744195822696,2012-04-06
CHW,4,TEX,3,0,1,0.57312744195822696,2012-04-07
CHW,0,TEX,5,1,1,0.57312744195822696,2012-04-08
SEA,5,TEX,11,1,1,0.62902818957639761,2012-04-09
SEA,0,TEX,1,1,1,0.62902818957639761,2012-04-10
SEA,4,TEX,3,0,1,0.62902818957639761,2012-04-11
SEA,3,TEX,5,1,1,0.62902818957639761,2012-04-12
NYY,7,TEX,4,0,1,0.51332969901811742,2012-04-23
NYY,0,TEX,2,1,1,0.51332969901811742,2012-04-24
NYY,3,TEX,7,1,1,0.51332969901811742,2012-04-25
TBR,8,TEX,4,0,1,0.53119377930522294,2012-04-27
TBR,2,TEX,7,1,1,0.53119377930522294,2012-04-28
TBR,5,TEX,2,0,1,0.53119377930522294,2012-04-29
LAA,3,TEX,10,1,1,0.55137611104164086,2012-05-11
LAA,4,TEX,2,0,1,0.55137611104164086,2012-05-12
LAA,6,TEX,13,1,1,0.55137611104164086,2012-05-13
KCR,3,TEX,1,0,1,0.64759505131964368,2012-05-14
KCR,7,TEX,4,0,1,0.64759505131964368,2012-05-15
OAK,1,TEX,4,1,1,0.53133804500763693,2012-05-16
OAK,5,TEX,4,0,1,0.53133804500763693,2012-05-17
TOR,3,TEX,14,1,1,0.64329473954281491,2012-05-25
TOR,7,TEX,8,1,1,0.64329473954281491,2012-05-26
TOR,6,TEX,12,1,1,0.64329473954281491,2012-05-27
SEA,2,TEX,4,1,1,0.62902818957639761,2012-05-28
SEA,10,TEX,3,0,1,0.62902818957639761,2012-05-29
SEA,21,TEX,8,0,1,0.62902818957639761,2012-05-30
ARI,1,TEX,9,1,1,0.60169493641505112,2012-06-12
ARI,0,TEX,1,1,1,0.60169493641505112,2012-06-13
ARI,11,TEX,3,0,1,0.60169493641505112,2012-06-14
HOU,2,TEX,6,1,1,0.73469923018450756,2012-06-15
HOU,3,TEX,8,1,1,0.73469923018450756,2012-06-16
HOU,3,TEX,9,1,1,0.73469923018450756,2012-06-17
COL,1,TEX,4,1,1,0.70162585266309807,2012-06-22
COL,11,TEX,7,0,1,0.70162585266309807,2012-06-23
COL,2,TEX,4,1,1,0.70162585266309807,2012-06-24
DET,8,TEX,2,0,1,0.56868931552598245,2012-06-25
DET,5,TEX,7,1,1,0.56868931552598245,2012-06-26
DET,9,TEX,13,1,1,0.56868931552598245,2012-06-27
OAK,6,TEX,7,1,1,0.53133804500763693,2012-06-28
OAK,3,TEX,4,1,1,0.53133804500763693,2012-06-29
OAK,2,TEX,7,1,1,0.53133804500763693,2012-06-30
OAK,3,TEX,1,0,1,0.53133804500763693,2012-07-01
MIN,5,TEX,1,0,1,0.67934669487638188,2012-07-06
MIN,3,TEX,4,1,1,0.67934669487638188,2012-07-07
MIN,3,TEX,4,1,1,0.67934669487638188,2012-07-08
BOS,1,TEX,9,1,1,0.65731549480947837,2012-07-23
BOS,2,TEX,1,0,1,0.65731549480947837,2012-07-24
BOS,3,TEX,5,1,1,0.65731549480947837,2012-07-25
CHW,9,TEX,5,0,1,0.57312744195822696,2012-07-27
CHW,5,TEX,2,0,1,0.57312744195822696,2012-07-28
CHW,0,TEX,2,1,1,0.57312744195822696,2012-07-29
LAA,15,TEX,8,0,1,0.55137611104164086,2012-07-30
LAA,6,TEX,2,0,1,0.55137611104164086,2012-07-31
LAA,10,TEX,11,1,1,0.55137611104164086,2012-08-01
LAA,9,TEX,15,1,1,0.55137611104164086,2012-08-02
DET,6,TEX,2,0,1,0.56868931552598245,2012-08-10
DET,1,TEX,2,1,1,0.56868931552598245,2012-08-11
DET,3,TEX,8,1,1,0.56868931552598245,2012-08-12
BAL,1,TEX,5,1,1,0.54820248587439946,2012-08-20
BAL,5,TEX,3,0,1,0.54820248587439946,2012-08-21
BAL,3,TEX,12,1,1,0.54820248587439946,2012-08-22
MIN,6,TEX,10,1,1,0.67934669487638188,2012-08-23
MIN,0,TEX,8,1,1,0.67934669487638188,2012-08-24
MIN,3,TEX,9,1,1,0.67934669487638188,2012-08-25
MIN,6,TEX,5,0,1,0.67934669487638188,2012-08-26
TBR,5,TEX,6,1,1,0.53119377930522294,2012-08-27
TBR,0,TEX,1,1,1,0.53119377930522294,2012-08-28
TBR,8,TEX,4,0,1,0.53119377930522294,2012-08-29
CLE,4,TEX,6,1,1,0.66545960466254983,2012-09-11
CLE,2,TEX,5,1,1,0.66545960466254983,2012-09-12
CLE,5,TEX,4,0,1,0.66545960466254983,2012-09-13
SEA,3,TEX,9,1,1,0.62902818957639761,2012-09-14
SEA,8,TEX,6,0,1,0.62902818957639761,2012-09-15
SEA,1,TEX,2,1,1,0.62902818957639761,2012-09-16
OAK,4,TEX,5,1,1,0.53133804500763693,2012-09-24
OAK,3,TEX,2,0,1,0.53133804500763693,2012-09-25
OAK,9,TEX,3,0,1,0.53133804500763693,2012-09-26
OAK,7,TEX,9,1,1,0.53133804500763693,2012-09-27
LAA,7,TEX,4,0,1,0.55137611104164086,2012-09-28
LAA,5,TEX,4,0,1,0.55137611104164086,2012-09-30
LAA,7,TEX,8,1,1,0.55137611104164086,2012-09-30
BOS,4,TOR,2,0,1,0.55641809735473391,2012-04-09
BOS,3,TOR,7,1,1,0.55641809735473391,2012-04-10
BOS,1,TOR,3,1,1,0.55641809735473391,2012-04-11
BAL,7,TOR,5,0,0,0.55756998877067765,2012-04-13
BAL,6,TOR,4,0,0,0.55756998877067765,2012-04-14
BAL,2,TOR,9,1,0,0.55756998877067765,2012-04-15
TBR,3,TOR,7,1,0,0.57438848754628546,2012-04-17
TBR,12,TOR,2,0,0,0.57438848754628546,2012-04-18
TBR,9,TOR,4,0,0,0.57438848754628546,2012-04-19
SEA,9,TOR,5,0,1,0.52581044442037206,2012-04-27
SEA,0,TOR,7,1,1,0.52581044442037206,2012-04-28
SEA,2,TOR,7,1,1,0.52581044442037206,2012-04-29
TEX,4,TOR,1,0,0,0.56457227205192406,2012-04-30
TEX,7,TOR,8,1,0,0.56457227205192406,2012-05-01
TEX,5,TOR,11,1,0,0.56457227205192406,2012-05-02
TBR,7,TOR,1,0,0,0.57438848754628546,2012-05-14
TBR,4,TOR,3,0,0,0.57438848754628546,2012-05-15
NYY,1,TOR,8,1,0,0.59179358490896694,2012-05-16
NYY,1,TOR,4,1,0,0.59179358490896694,2012-05-17
NYM,5,TOR,14,1,1,0.5485930021267893,2012-05-18
NYM,0,TOR,2,1,1,0.5485930021267893,2012-05-19
NYM,6,TOR,5,0,1,0.5485930021267893,2012-05-20
BAL,2,TOR,6,1,0,0.55756998877067765,2012-05-28
BAL,6,TOR,8,1,0,0.55756998877067765,2012-05-29
BAL,1,TOR,4,1,0,0.55756998877067765,2012-05-30
BOS,7,TOR,2,0,1,0.55641809735473391,2012-06-01
BOS,7,TOR,4,0,1,0.55641809735473391,2012-06-02
BOS,1,TOR,5,1,1,0.55641809735473391,2012-06-03
WSN,6,TOR,3,0,0,0.58567349105985289,2012-06-11
WSN,4,TOR,2,0,0,0.58567349105985289,2012-06-12
WSN,6,TOR,2,0,0,0.58567349105985289,2012-06-13
PHI,0,TOR,3,1,1,0.50788113135580182,2012-06-15
PHI,5,TOR,6,1,1,0.50788113135580182,2012-06-16
PHI,2,TOR,6,1,1,0.50788113135580182,2012-06-17
LAA,9,TOR,7,0,0,0.5544047697139709,2012-06-28
LAA,5,TOR,7,1,0,0.5544047697139709,2012-06-29
LAA,2,TOR,11,1,0,0.5544047697139709,2012-06-30
LAA,10,TOR,6,0,0,0.5544047697139709,2012-07-01
KCR,11,TOR,3,0,1,0.54581321257133864,2012-07-02
KCR,3,TOR,6,1,1,0.54581321257133864,2012-07-03
KCR,1,TOR,4,1,1,0.54581321257133864,2012-07-04
KCR,9,TOR,6,0,1,0.54581321257133864,2012-07-05
CLE,1,TOR,0,0,1,0.56537458139109298,2012-07-13
CLE,9,TOR,11,1,1,0.56537458139109298,2012-07-14
CLE,0,TOR,3,1,1,0.56537458139109298,2012-07-15
OAK,7,TOR,2,0,0,0.57424685521406338,2012-07-24
OAK,16,TOR,0,0,0,0.57424685521406338,2012-07-25
OAK,4,TOR,10,1,0,0.57424685521406338,2012-07-26
DET,3,TOR,8,1,0,0.53698501653812669,2012-07-27
DET,1,TOR,5,1,0,0.53698501653812669,2012-07-28
DET,4,TOR,1,0,0,0.53698501653812669,2012-07-29
NYY,10,TOR,4,0,0,0.59179358490896694,2012-08-10
NYY,5,TOR,2,0,0,0.59179358490896694,2012-08-11
NYY,7,TOR,10,1,0,0.59179358490896694,2012-08-12
CHW,2,TOR,3,1,0,0.53247765085090248,2012-08-13
CHW,3,TOR,2,0,0,0.53247765085090248,2012-08-14
CHW,9,TOR,5,0,0,0.53247765085090248,2012-08-15
CHW,7,TOR,2,0,0,0.53247765085090248,2012-08-16
TEX,2,TOR,3,1,0,0.56457227205192406,2012-08-17
TEX,2,TOR,1,0,0,0.56457227205192406,2012-08-18
TEX,11,TOR,2,0,0,0.56457227205192406,2012-08-19
TBR,0,TOR,2,1,0,0.57438848754628546,2012-08-30
TBR,1,TOR,2,1,0,0.57438848754628546,2012-08-31
TBR,5,TOR,4,0,0,0.57438848754628546,2012-09-01
TBR,9,TOR,4,0,0,0.57438848754628546,2012-09-02
BAL,4,TOR,0,0,0,0.55756998877067765,2012-09-03
BAL,12,TOR,0,0,0,0.55756998877067765,2012-09-04
BAL,4,TOR,6,1,0,0.55756998877067765,2012-09-05
SEA,4,TOR,3,0,1,0.52581044442037206,2012-09-11
SEA,3,TOR,2,0,1,0.52581044442037206,2012-09-12
SEA,3,TOR,8,1,1,0.52581044442037206,2012-09-13
BOS,8,TOR,5,0,1,0.55641809735473391,2012-09-14
BOS,3,TOR,2,0,1,0.55641809735473391,2012-09-15
BOS,0,TOR,5,1,1,0.55641809735473391,2012-09-16
NYY,0,TOR,6,1,0,0.59179358490896694,2012-09-27
NYY,11,TOR,4,0,0,0.59179358490896694,2012-09-28
NYY,2,TOR,3,1,0,0.59179358490896694,2012-09-29
NYY,9,TOR,6,0,0,0.59179358490896694,2012-09-30
MIN,5,TOR,6,1,1,0.58079912415495472,2012-10-01
MIN,3,TOR,4,1,1,0.58079912415495472,2012-10-02
MIN,1,TOR,2,1,1,0.58079912415495472,2012-10-03
