Season_Yr,Visitor_Team,V_PTS,Home_Team,H_PTS
1980,BOS,3,DET,1
1980,TEX,6,DET,2
1980,TEX,12,DET,5
1980,TEX,9,DET,3
1980,TEX,12,DET,6
1980,MIL,7,DET,11
1980,MIL,2,DET,8
1980,MIL,6,DET,4
1980,MIL,11,DET,6
1980,CHW,11,DET,3
1980,CHW,2,DET,11
1980,CHW,1,DET,6
1980,CHW,4,DET,5
1980,MIN,0,DET,1
1980,MIN,4,DET,0
1980,MIN,3,DET,1
1980,BAL,9,DET,2
1980,BAL,8,DET,6
1980,BAL,2,DET,0
1980,BAL,8,DET,4
1980,CLE,3,DET,4
1980,CLE,3,DET,13
1980,CLE,1,DET,13
1980,TOR,6,DET,5
1980,TOR,9,DET,7
1980,TOR,8,DET,9
1980,NYY,7,DET,5
1980,NYY,1,DET,5
1980,NYY,5,DET,6
1980,LAD,2,HOU,3
1980,LAD,6,HOU,10
1980,LAD,6,HOU,5
1980,LAD,2,HOU,4
1980,ATL,4,HOU,5
1980,ATL,2,HOU,6
1980,CIN,6,HOU,5
1980,CIN,0,HOU,8
1980,CIN,3,HOU,2
1980,NYM,4,HOU,7
1980,NYM,0,HOU,6
1980,NYM,3,HOU,4
1980,MON,3,HOU,2
1980,MON,1,HOU,0
1980,PHI,3,HOU,0
1980,PHI,4,HOU,2
1980,PHI,0,HOU,3
1980,SDP,1,HOU,4
1980,SDP,3,HOU,4
1980,SDP,0,HOU,1
1980,SFG,0,HOU,2
1980,SFG,0,HOU,3
1980,SFG,4,HOU,5
1980,CHC,2,HOU,6
1980,CHC,2,HOU,5
1980,CHC,0,HOU,3
1980,STL,0,HOU,3
1980,STL,0,HOU,2
1980,PIT,4,HOU,6
1980,PIT,2,HOU,4
1980,PIT,2,HOU,1
1980,LAD,3,HOU,0
1980,LAD,4,HOU,5
1980,LAD,9,HOU,2
1980,CIN,4,HOU,5
1980,CIN,8,HOU,5
1980,CIN,10,HOU,12
1980,ATL,5,HOU,9
1980,ATL,5,HOU,6
1980,ATL,1,HOU,6
1980,ATL,2,HOU,0
1980,PHI,2,HOU,3
1980,PHI,4,HOU,2
1980,PHI,2,HOU,1
1980,MON,5,HOU,4
1980,MON,2,HOU,4
1980,MON,5,HOU,2
1980,MON,3,HOU,4
1980,NYM,2,HOU,3
1980,NYM,5,HOU,6
1980,NYM,4,HOU,3
1980,SFG,2,HOU,4
1980,SFG,9,HOU,3
1980,SFG,0,HOU,1
1980,SDP,5,HOU,1
1980,SDP,5,HOU,3
1980,SDP,5,HOU,9
1980,SDP,3,HOU,2
1980,PIT,2,HOU,5
1980,PIT,1,HOU,5
1980,PIT,5,HOU,12
1980,CHC,2,HOU,3
1980,CHC,0,HOU,1
1980,CHC,1,HOU,2
1980,STL,7,HOU,5
1980,STL,5,HOU,9
1980,STL,4,HOU,6
