ID,Date,Time,Matchup_EU_P,Home_Team,Visitor_Team,Home_Odd,Visitor_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Home_Team_PTS,Visi_Team_PTS,True_Result,Winner_Odd
1169,2016-07-10,19:10,CHW vs ATL,CHW,ATL,1.6,2.42,CHW,CHW,0.654,N,0,2,ATL,1.6
1170,2016-07-10,19:10,HOU vs OAK,HOU,OAK,1.49,2.72,HOU,HOU,0.608,N,2,1,OAK,1.49
1171,2016-07-10,19:10,MIL vs STL,MIL,STL,1.69,2.24,MIL,STL,0.51,Y,1,5,STL,1.69
1172,2016-07-10,19:15,KCR vs SEA,KCR,SEA,2.1,1.79,SEA,SEA,0.513,N,5,8,SEA,2.1
1173,2016-07-10,20:05,TEX vs MIN,TEX,MIN,1.59,2.46,TEX,TEX,0.698,N,5,15,MIN,1.59
1174,2016-07-10,21:10,COL vs PHI,COL,PHI,1.49,2.75,COL,COL,0.588,N,3,10,PHI,1.49
1175,2016-07-10,21:10,LAD vs SDP,LAD,SDP,1.43,2.96,LAD,LAD,0.67,N,3,1,SDP,1.43
1176,2016-07-15,00:05,WSN vs PIT,WSN,PIT,1.82,2.06,WSN,WSN,0.625,N,6,0,PIT,1.82
1177,2016-07-15,00:05,PHI vs NYM,PHI,NYM,1.8,2.07,PHI,NYM,0.559,Y,4,2,NYM,1.8
1178,2016-07-15,00:10,ATL vs COL,ATL,COL,2.05,1.81,COL,COL,0.548,N,3,4,COL,2.05
1179,2016-07-15,00:10,CIN vs MIL,CIN,MIL,1.95,1.9,MIL,MIL,0.51,N,1,9,MIL,1.95
1180,2016-07-15,00:10,DET vs KCR,DET,KCR,2.24,1.69,KCR,DET,0.597,Y,4,8,KCR,2.24
1181,2016-07-15,00:10,MIN vs CLE,MIN,CLE,2.23,1.7,CLE,CLE,0.63,N,5,4,CLE,2.23
1182,2016-07-15,00:15,STL vs MIA,STL,MIA,1.54,2.6,STL,STL,0.572,N,5,0,MIA,1.54
1183,2016-07-15,01:10,ARI vs LAD,ARI,LAD,2.39,1.61,LAD,LAD,0.599,N,2,1,LAD,2.39
1184,2016-07-15,01:40,SDP vs SFG,SDP,SFG,2.43,1.6,SFG,SFG,0.546,N,7,6,SFG,2.43
1185,2016-07-15,02:05,LAA vs CHW,LAA,CHW,1.63,2.38,LAA,CHW,0.527,Y,1,0,CHW,1.63
1186,2016-07-15,18:10,CIN vs MIL,CIN,MIL,2.05,1.82,MIL,MIL,0.51,N,1,0,MIL,2.05
1187,2016-07-15,18:10,DET vs KCR,DET,KCR,1.65,2.33,DET,DET,0.597,N,4,2,KCR,1.65
1188,2016-07-15,18:10,TBR vs BAL,TBR,BAL,2.06,1.81,BAL,BAL,0.521,N,5,2,BAL,2.06
1189,2016-07-15,18:35,ATL vs COL,ATL,COL,1.92,1.93,ATL,COL,0.548,Y,1,0,COL,1.92
1190,2016-07-15,18:35,PHI vs NYM,PHI,NYM,2.6,1.54,NYM,NYM,0.559,N,0,5,NYM,2.6
1191,2016-07-15,19:10,MIN vs CLE,MIN,CLE,2.26,1.68,CLE,CLE,0.63,N,1,6,CLE,2.26
1192,2016-07-15,19:15,STL vs MIA,STL,MIA,1.68,2.26,STL,STL,0.572,N,3,6,MIA,1.68
1193,2016-07-15,19:20,CHC vs TEX,CHC,TEX,1.75,2.15,CHC,CHC,0.609,N,1,4,TEX,1.75
1194,2016-07-15,20:35,LAA vs CHW,LAA,CHW,1.76,2.14,LAA,CHW,0.527,Y,8,1,CHW,1.76
1195,2016-07-15,21:05,OAK vs TOR,OAK,TOR,1.95,1.91,TOR,TOR,0.557,N,3,5,TOR,1.95
1196,2016-07-15,21:10,ARI vs LAD,ARI,LAD,2.31,1.65,LAD,LAD,0.599,N,6,5,LAD,2.31
1197,2016-07-15,21:10,SEA vs HOU,SEA,HOU,1.93,1.92,HOU,SEA,0.545,Y,1,8,HOU,1.93
1198,2016-07-15,21:40,SDP vs SFG,SDP,SFG,3.11,1.4,SFG,SFG,0.546,N,5,3,SFG,3.11
1199,2016-07-16,01:05,NYY vs BOS,NYY,BOS,2.03,1.83,BOS,BOS,0.512,N,3,1,BOS,2.03
1200,2016-07-18,00:05,CHC vs NYM,CHC,NYM,1.61,2.41,CHC,CHC,0.644,N,1,2,NYM,1.61
1201,2016-07-18,00:05,NYY vs BAL,NYY,BAL,1.72,2.2,NYY,NYY,0.547,N,7,1,BAL,1.72
1202,2016-07-18,00:05,PHI vs MIA,PHI,MIA,1.73,2.18,PHI,MIA,0.528,Y,1,2,MIA,1.73
1203,2016-07-18,00:10,CIN vs ATL,CIN,ATL,1.51,2.67,CIN,CIN,0.579,N,4,5,ATL,1.51
1204,2016-07-18,00:10,DET vs MIN,DET,MIN,1.68,2.26,DET,DET,0.674,N,2,6,MIN,1.68
1205,2016-07-18,01:15,KCR vs CLE,KCR,CLE,2.12,1.77,CLE,CLE,0.549,N,3,7,CLE,2.12
1206,2016-07-18,01:40,COL vs TBR,COL,TBR,1.79,2.1,COL,COL,0.55,N,1,10,TBR,1.79
1207,2016-07-18,03:05,LAA vs TEX,LAA,TEX,1.82,2.05,LAA,TEX,0.584,Y,8,6,TEX,1.82
1208,2016-07-18,03:05,OAK vs HOU,OAK,HOU,2.58,1.54,HOU,HOU,0.53,N,4,3,HOU,2.58
1209,2016-07-18,03:10,SEA vs CHW,SEA,CHW,2.0,1.87,CHW,SEA,0.564,Y,1,6,CHW,2.0
1210,2016-07-18,17:35,CIN vs ATL,CIN,ATL,1.56,2.54,CIN,CIN,0.579,N,6,3,ATL,1.56
1211,2016-07-18,18:10,DET vs MIN,DET,MIN,1.58,2.48,DET,DET,0.674,N,1,4,MIN,1.58
1212,2016-07-18,19:15,KCR vs CLE,KCR,CLE,2.19,1.72,CLE,CLE,0.549,N,4,11,CLE,2.19
1213,2016-07-18,19:15,STL vs SDP,STL,SDP,1.45,2.85,STL,STL,0.64,N,4,2,SDP,1.45
1214,2016-07-18,19:20,CHC vs NYM,CHC,NYM,1.47,2.8,CHC,CHC,0.644,N,6,2,NYM,1.47
1215,2016-07-18,20:10,COL vs TBR,COL,TBR,2.07,1.8,TBR,COL,0.55,Y,3,11,TBR,2.07
1216,2016-07-18,20:35,OAK vs HOU,OAK,HOU,2.06,1.81,HOU,HOU,0.53,N,0,7,HOU,2.06
1217,2016-07-18,20:40,SEA vs CHW,SEA,CHW,1.55,2.56,SEA,SEA,0.564,N,6,5,CHW,1.55
1218,2016-07-19,00:05,WSN vs LAD,WSN,LAD,1.81,2.08,WSN,WSN,0.57,N,8,1,LAD,1.81
1219,2016-07-19,00:05,NYY vs BAL,NYY,BAL,1.45,2.89,NYY,NYY,0.547,N,5,0,BAL,1.45
1220,2016-07-19,00:05,PHI vs MIA,PHI,MIA,2.25,1.69,MIA,MIA,0.528,N,4,1,MIA,2.25
1221,2016-07-19,00:05,PIT vs MIL,PIT,MIL,1.63,2.37,PIT,PIT,0.565,N,5,9,MIL,1.63
1222,2016-07-19,00:10,BOS vs SFG,BOS,SFG,1.41,3.05,BOS,BOS,0.615,N,11,7,SFG,1.41
1223,2016-07-19,03:05,LAA vs TEX,LAA,TEX,1.65,2.34,LAA,TEX,0.584,Y,7,4,TEX,1.65
1224,2016-07-19,17:05,WSN vs LAD,WSN,LAD,1.52,2.64,WSN,WSN,0.57,N,3,6,LAD,1.52
1225,2016-07-19,18:05,NYY vs BAL,NYY,BAL,1.86,2.0,NYY,NYY,0.547,N,1,4,BAL,1.86
1226,2016-07-20,00:05,PHI vs MIA,PHI,MIA,1.84,2.01,PHI,MIA,0.528,Y,3,9,MIA,1.84
1227,2016-07-20,00:05,PIT vs MIL,PIT,MIL,1.57,2.51,PIT,PIT,0.565,N,5,3,MIL,1.57
1228,2016-07-20,00:15,STL vs SDP,STL,SDP,1.47,2.78,STL,STL,0.64,N,6,5,SDP,1.47
1229,2016-07-20,00:15,STL vs SDP,STL,SDP,1.47,2.78,STL,STL,0.64,N,6,5,SDP,1.47
1230,2016-07-21,00:10,BOS vs MIN,BOS,MIN,1.6,2.41,BOS,BOS,0.717,N,1,2,MIN,1.6
1231,2016-07-21,01:10,CHW vs DET,CHW,DET,2.32,1.65,DET,CHW,0.511,Y,5,7,DET,2.32
1232,2016-07-21,01:40,COL vs ATL,COL,ATL,1.53,2.6,COL,COL,0.626,N,4,3,ATL,1.53
1233,2016-07-21,03:05,OAK vs TBR,OAK,TBR,2.03,1.82,TBR,OAK,0.53,Y,1,0,TBR,2.03
1234,2016-07-22,00:05,BAL vs CLE,BAL,CLE,1.71,2.21,BAL,BAL,0.5,N,5,2,CLE,1.71
1235,2016-07-22,00:05,WSN vs SDP,WSN,SDP,1.28,3.89,WSN,WSN,0.696,N,3,2,SDP,1.28
1236,2016-07-22,00:10,BOS vs MIN,BOS,MIN,1.42,3.03,BOS,BOS,0.717,N,9,11,MIN,1.42
1237,2016-07-22,00:10,CIN vs ARI,CIN,ARI,2.09,1.79,ARI,CIN,0.547,Y,6,1,ARI,2.09
1238,2016-07-22,00:10,HOU vs LAA,HOU,LAA,1.51,2.69,HOU,HOU,0.624,N,7,2,LAA,1.51
1239,2016-07-22,00:10,MIA vs NYM,MIA,NYM,1.61,2.44,MIA,MIA,0.509,N,7,2,NYM,1.61
1240,2016-07-22,00:10,MIL vs CHC,MIL,CHC,2.28,1.67,CHC,CHC,0.615,N,6,1,CHC,2.28
1241,2016-07-22,00:15,KCR vs TEX,KCR,TEX,2.05,1.81,TEX,TEX,0.546,N,4,7,TEX,2.05
1242,2016-07-22,00:15,STL vs LAD,STL,LAD,2.19,1.72,LAD,STL,0.507,Y,2,7,LAD,2.19
1243,2016-07-22,01:10,COL vs ATL,COL,ATL,1.43,2.94,COL,COL,0.626,N,8,4,ATL,1.43
1244,2016-07-22,02:05,OAK vs TBR,OAK,TBR,2.07,1.8,TBR,OAK,0.53,Y,4,3,TBR,2.07
1245,2016-07-22,18:05,NYY vs SFG,NYY,SFG,1.69,2.26,NYY,NYY,0.564,N,5,2,SFG,1.69
1246,2016-07-22,18:07,TOR vs SEA,TOR,SEA,1.57,2.52,TOR,TOR,0.562,N,2,0,SEA,1.57
1247,2016-07-22,18:10,CIN vs ARI,CIN,ARI,1.96,1.88,ARI,CIN,0.547,Y,8,9,ARI,1.96
1248,2016-07-22,18:10,MIA vs NYM,MIA,NYM,2.08,1.8,NYM,MIA,0.509,Y,0,3,NYM,2.08
1249,2016-07-22,18:35,BAL vs CLE,BAL,CLE,2.33,1.65,CLE,BAL,0.5,Y,5,3,CLE,2.33
1250,2016-07-22,18:35,BOS vs MIN,BOS,MIN,1.55,2.57,BOS,BOS,0.717,N,8,7,MIN,1.55
1251,2016-07-22,18:35,WSN vs SDP,WSN,SDP,1.55,2.56,WSN,WSN,0.696,N,6,10,SDP,1.55
1252,2016-07-22,18:35,PIT vs PHI,PIT,PHI,1.68,2.28,PIT,PIT,0.614,N,5,4,PHI,1.68
1253,2016-07-22,19:10,CHW vs DET,CHW,DET,2.05,1.8,DET,CHW,0.511,Y,4,3,DET,2.05
1254,2016-07-22,19:10,CHW vs DET,CHW,DET,1.69,2.24,CHW,CHW,0.511,N,5,4,DET,1.69
1255,2016-07-22,19:10,HOU vs LAA,HOU,LAA,1.58,2.48,HOU,HOU,0.624,N,13,3,LAA,1.58
1256,2016-07-22,19:15,KCR vs TEX,KCR,TEX,1.84,2.03,KCR,TEX,0.546,Y,1,2,TEX,1.84
1257,2016-07-22,21:05,OAK vs TBR,OAK,TBR,2.17,1.73,TBR,OAK,0.53,Y,3,2,TBR,2.17
1258,2016-07-22,21:10,COL vs ATL,COL,ATL,1.44,2.93,COL,COL,0.626,N,7,2,ATL,1.44
1259,2016-07-23,01:08,STL vs LAD,STL,LAD,2.35,1.64,LAD,STL,0.507,Y,6,9,LAD,2.35
1260,2016-07-25,00:05,BAL vs COL,BAL,COL,1.54,2.61,BAL,BAL,0.59,N,3,6,COL,1.54
1261,2016-07-25,00:07,TOR vs SDP,TOR,SDP,1.37,3.27,TOR,TOR,0.664,N,7,6,SDP,1.37
1262,2016-07-25,00:10,BOS vs DET,BOS,DET,1.42,2.99,BOS,BOS,0.59,N,8,9,DET,1.42
1263,2016-07-25,00:10,CHW vs CHC,CHW,CHC,2.65,1.52,CHC,CHC,0.587,N,3,0,CHC,2.65
1264,2016-07-25,00:10,MIA vs PHI,MIA,PHI,1.75,2.15,MIA,MIA,0.607,N,5,0,PHI,1.75
1265,2016-07-25,01:05,TEX vs OAK,TEX,OAK,1.98,1.89,OAK,TEX,0.644,Y,3,6,OAK,1.98
1266,2016-07-25,01:10,HOU vs NYY,HOU,NYY,1.67,2.28,HOU,HOU,0.532,N,3,6,NYY,1.67
1267,2016-07-25,01:10,MIL vs ARI,MIL,ARI,1.83,2.03,MIL,MIL,0.596,N,9,4,ARI,1.83
1268,2016-07-25,01:15,KCR vs LAA,KCR,LAA,2.08,1.8,LAA,KCR,0.578,Y,0,13,LAA,2.08
1269,2016-07-25,03:15,SFG vs CIN,SFG,CIN,1.8,2.08,SFG,SFG,0.62,N,9,7,CIN,1.8
1270,2016-07-25,17:10,MIA vs PHI,MIA,PHI,1.56,2.55,MIA,MIA,0.607,N,11,1,PHI,1.56
1271,2016-07-25,17:37,TOR vs SDP,TOR,SDP,1.49,2.75,TOR,TOR,0.664,N,4,8,SDP,1.49
1272,2016-07-25,18:35,BOS vs DET,BOS,DET,1.82,2.04,BOS,BOS,0.59,N,3,4,DET,1.82
1273,2016-07-25,20:45,SFG vs CIN,SFG,CIN,1.4,3.12,SFG,SFG,0.62,N,1,2,CIN,1.4
1274,2016-07-26,00:05,BAL vs COL,BAL,COL,1.64,2.34,BAL,BAL,0.59,N,1,3,COL,1.64
1275,2016-07-26,00:05,PIT vs SEA,PIT,SEA,1.69,2.24,PIT,PIT,0.512,N,10,1,SEA,1.69
1276,2016-07-26,00:10,NYM vs STL,NYM,STL,2.15,1.75,STL,NYM,0.539,Y,4,5,STL,2.15
1277,2016-07-26,00:10,NYM vs STL,NYM,STL,2.15,1.75,STL,NYM,0.539,Y,4,5,STL,2.15
1278,2016-07-26,01:05,TEX vs OAK,TEX,OAK,1.57,2.5,TEX,TEX,0.644,N,4,6,OAK,1.57
1279,2016-07-26,01:10,HOU vs NYY,HOU,NYY,1.77,2.13,HOU,HOU,0.532,N,4,1,NYY,1.77
1280,2016-07-26,01:10,MIL vs ARI,MIL,ARI,1.7,2.23,MIL,MIL,0.596,N,1,8,ARI,1.7
1281,2016-07-26,01:10,MIN vs ATL,MIN,ATL,1.61,2.42,MIN,MIN,0.547,N,7,9,ATL,1.61
1282,2016-07-26,01:15,KCR vs LAA,KCR,LAA,1.8,2.07,KCR,KCR,0.578,N,7,5,LAA,1.8
1283,2016-07-26,19:10,MIL vs ARI,MIL,ARI,1.75,2.15,MIL,MIL,0.596,N,6,4,ARI,1.75
1284,2016-07-27,01:05,CHC vs CHW,CHC,CHW,1.72,2.2,CHC,CHC,0.663,N,3,1,CHW,1.72
1285,2016-07-28,00:10,MIA vs STL,MIA,STL,2.01,1.86,STL,MIA,0.507,Y,6,11,STL,2.01
1286,2016-07-28,00:10,NYM vs COL,NYM,COL,1.54,2.58,NYM,NYM,0.59,N,1,6,COL,1.54
1287,2016-07-28,00:35,ATL vs PHI,ATL,PHI,2.35,1.64,PHI,ATL,0.501,Y,2,1,PHI,2.35
1288,2016-07-28,01:05,TEX vs KCR,TEX,KCR,1.77,2.14,TEX,TEX,0.624,N,8,3,KCR,1.77
1289,2016-07-28,03:05,LAA vs BOS,LAA,BOS,2.49,1.58,BOS,BOS,0.606,N,2,6,BOS,2.49
1290,2016-07-28,03:15,SFG vs WSN,SFG,WSN,2.36,1.64,WSN,WSN,0.541,N,1,4,WSN,2.36
1291,2016-07-28,21:05,SFG vs WSN,SFG,WSN,1.78,2.11,SFG,WSN,0.541,Y,5,3,WSN,1.78
1292,2016-07-29,00:10,ATL vs PHI,ATL,PHI,1.73,2.18,ATL,ATL,0.501,N,5,9,PHI,1.73
1293,2016-07-29,00:10,CLE vs OAK,CLE,OAK,1.6,2.44,CLE,CLE,0.647,N,6,3,OAK,1.6
1294,2016-07-29,00:10,DET vs HOU,DET,HOU,1.71,2.22,DET,DET,0.549,N,3,2,HOU,1.71
1295,2016-07-29,00:10,MIA vs STL,MIA,STL,2.03,1.84,STL,MIA,0.507,Y,11,0,STL,2.03
1296,2016-07-29,00:10,MIL vs PIT,MIL,PIT,2.44,1.6,PIT,MIL,0.515,Y,5,3,PIT,2.44
1297,2016-07-29,00:10,MIN vs CHW,MIN,CHW,1.78,2.11,MIN,CHW,0.571,Y,5,6,CHW,1.78
1298,2016-07-29,00:10,NYM vs COL,NYM,COL,1.69,2.25,NYM,NYM,0.59,N,2,7,COL,1.69
1299,2016-07-29,01:05,TEX vs KCR,TEX,KCR,1.83,2.04,TEX,TEX,0.624,N,2,1,KCR,1.83
1300,2016-07-29,01:40,SDP vs CIN,SDP,CIN,2.08,1.8,CIN,SDP,0.537,Y,2,1,CIN,2.08
1301,2016-07-29,02:05,LAA vs BOS,LAA,BOS,2.04,1.83,BOS,BOS,0.606,N,5,2,BOS,2.04
1302,2016-07-29,02:10,LAD vs ARI,LAD,ARI,1.45,2.88,LAD,LAD,0.673,N,2,4,ARI,1.45
1303,2016-07-29,18:07,TOR vs BAL,TOR,BAL,1.57,2.51,TOR,TOR,0.566,N,2,6,BAL,1.57
1304,2016-07-29,18:10,CLE vs OAK,CLE,OAK,1.49,2.73,CLE,CLE,0.647,N,8,0,OAK,1.49
1305,2016-07-29,18:10,DET vs HOU,DET,HOU,2.32,1.65,HOU,DET,0.549,Y,11,0,HOU,2.32
1306,2016-07-29,18:10,MIA vs STL,MIA,STL,2.07,1.81,STL,MIA,0.507,Y,5,4,STL,2.07
1307,2016-07-29,18:10,NYM vs COL,NYM,COL,1.46,2.85,NYM,NYM,0.59,N,6,4,COL,1.46
1308,2016-07-29,18:10,TBR vs NYY,TBR,NYY,1.99,1.87,NYY,NYY,0.528,N,5,3,NYY,1.99
1309,2016-07-29,18:35,ATL vs PHI,ATL,PHI,2.17,1.74,PHI,ATL,0.501,Y,2,1,PHI,2.17
1310,2016-07-29,19:10,MIL vs PIT,MIL,PIT,2.28,1.68,PIT,MIL,0.515,Y,4,2,PIT,2.28
1311,2016-07-29,19:10,MIN vs CHW,MIN,CHW,1.77,2.12,MIN,CHW,0.571,Y,6,4,CHW,1.77
1312,2016-07-29,20:05,TEX vs KCR,TEX,KCR,1.75,2.15,TEX,TEX,0.624,N,5,3,KCR,1.75
1313,2016-07-29,20:35,LAA vs BOS,LAA,BOS,1.82,2.05,LAA,BOS,0.606,Y,3,5,BOS,1.82
1314,2016-07-29,21:05,SFG vs WSN,SFG,WSN,2.04,1.83,WSN,WSN,0.541,N,3,1,WSN,2.04
1315,2016-07-29,21:10,LAD vs ARI,LAD,ARI,1.58,2.5,LAD,LAD,0.673,N,14,3,ARI,1.58
1316,2016-07-29,21:40,SDP vs CIN,SDP,CIN,2.12,1.77,CIN,SDP,0.537,Y,2,3,CIN,2.12
1317,2016-08-01,00:10,CLE vs MIN,CLE,MIN,1.55,2.56,CLE,CLE,0.701,N,5,13,MIN,1.55
1318,2016-08-01,00:10,TBR vs KCR,TBR,KCR,1.67,2.29,TBR,TBR,0.529,N,12,0,KCR,1.67
1319,2016-08-01,01:10,HOU vs TOR,HOU,TOR,1.93,1.93,TOR,HOU,0.513,Y,1,3,TOR,1.93
1320,2016-08-01,03:10,SEA vs BOS,SEA,BOS,2.02,1.85,BOS,BOS,0.515,N,3,1,BOS,2.02
1321,2016-08-01,17:10,CLE vs MIN,CLE,MIN,1.65,2.33,CLE,CLE,0.701,N,9,2,MIN,1.65
1322,2016-08-01,17:10,TBR vs KCR,TBR,KCR,1.71,2.21,TBR,TBR,0.529,N,3,2,KCR,1.71
1323,2016-08-02,00:05,BAL vs TEX,BAL,TEX,1.78,2.11,BAL,BAL,0.503,N,3,5,TEX,1.78
1324,2016-08-02,00:05,LAA vs OAK,LAA,OAK,1.77,2.12,LAA,LAA,0.523,N,6,8,OAK,1.77
1325,2016-08-02,00:10,ATL vs PIT,ATL,PIT,2.14,1.76,PIT,PIT,0.575,N,5,2,PIT,2.14
1326,2016-08-02,01:10,HOU vs TOR,HOU,TOR,2.01,1.85,TOR,HOU,0.513,Y,1,4,TOR,2.01
1327,2016-08-02,01:40,COL vs LAD,COL,LAD,2.44,1.6,LAD,LAD,0.545,N,2,4,LAD,2.44
1328,2016-08-05,00:10,LAD vs BOS,LAD,BOS,1.94,1.91,BOS,LAD,0.515,Y,8,5,BOS,1.94
1329,2016-08-08,00:10,MIN vs HOU,MIN,HOU,2.08,1.8,HOU,HOU,0.59,N,2,10,HOU,2.08
1330,2016-08-11,01:08,CHC vs STL,CHC,STL,1.55,2.57,CHC,CHC,0.643,N,4,6,STL,1.55
1331,2016-08-15,00:10,CIN vs MIA,CIN,MIA,2.57,1.54,MIA,MIA,0.528,N,5,4,MIA,2.57
1332,2016-08-15,03:05,LAA vs SEA,LAA,SEA,1.97,1.89,SEA,SEA,0.552,N,6,4,SEA,1.97
1333,2016-08-18,01:05,SFG vs NYM,SFG,NYM,2.18,1.74,NYM,SFG,0.523,Y,0,2,NYM,2.18
1334,2016-08-22,02:40,ARI vs ATL,ARI,ATL,1.55,2.56,ARI,ARI,0.573,N,1,3,ATL,1.55
1335,2016-08-29,00:10,NYM vs MIA,NYM,MIA,1.41,3.08,NYM,NYM,0.571,N,4,6,MIA,1.41
1336,2016-09-05,03:10,SEA vs TEX,SEA,TEX,1.74,2.16,SEA,SEA,0.507,N,6,3,TEX,1.74
1337,2016-09-12,00:05,PHI vs PIT,PHI,PIT,1.82,2.05,PHI,PIT,0.536,Y,2,15,PIT,1.82
1338,2016-09-12,00:15,KCR vs OAK,KCR,OAK,1.69,2.25,KCR,KCR,0.562,N,5,14,OAK,1.69
1339,2016-09-15,01:08,BOS vs NYY,BOS,NYY,1.55,2.57,BOS,BOS,0.592,N,5,4,NYY,1.55
1340,2016-09-19,00:05,BAL vs BOS,BAL,BOS,2.16,1.75,BOS,BOS,0.519,N,3,5,BOS,2.16
1341,2016-09-23,00:07,TOR vs NYY,TOR,NYY,1.48,2.78,TOR,TOR,0.559,N,5,7,NYY,1.48
1342,2016-09-26,00:05,PIT vs CHC,PIT,CHC,1.7,2.24,PIT,CHC,0.591,Y,1,1,CHC,1.7
1343,2016-09-26,00:15,STL vs CIN,STL,CIN,1.51,2.66,STL,STL,0.637,N,4,3,CIN,1.51
1344,2016-09-26,01:10,CHW vs TBR,CHW,TBR,1.85,2.02,CHW,CHW,0.58,N,3,5,TBR,1.85
