ID,Date,Time,Matchup_US_P,Visitor_Team,Home_Team,Visitor_Odd,Home_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Visi_Team_PTS,Home_Team_PTS,True_Result,Winner_Odd
1108,2016-07-02,23:15,CHC @ NYM,CHC,NYM,1.43,2.92,CHC,CHC,0.567,N,3,4,NYM,2.92
1109,2016-07-03,02:05,PIT @ OAK,PIT,OAK,2.38,1.62,OAK,PIT,0.507,Y,4,2,PIT,1.62
1110,2016-07-03,02:10,SFG @ ARI,SFG,ARI,1.9,1.94,SFG,SFG,0.549,N,5,6,SFG,1.94
1111,2016-07-03,02:10,COL @ LAD,COL,LAD,2.51,1.57,LAD,LAD,0.623,N,1,6,LAD,1.57
1112,2016-07-03,02:10,NYY @ SDP,NYY,SDP,2.19,1.72,SDP,NYY,0.57,Y,1,2,NYY,1.72
1113,2016-07-03,02:10,BAL @ SEA,BAL,SEA,2.29,1.67,SEA,SEA,0.544,N,6,12,SEA,1.67
1114,2016-07-03,17:07,CLE @ TOR,CLE,TOR,1.84,2.01,CLE,TOR,0.526,Y,1,17,TOR,2.01
1115,2016-07-03,17:10,CHC @ NYM,CHC,NYM,1.89,1.97,CHC,CHC,0.567,N,3,14,NYM,1.97
1116,2016-07-03,17:10,DET @ TBR,DET,TBR,2.53,1.56,TBR,DET,0.529,Y,5,1,DET,1.56
1117,2016-07-03,17:35,LAA @ BOS,LAA,BOS,1.93,1.92,BOS,BOS,0.679,N,5,10,BOS,1.92
1118,2016-07-03,17:35,CIN @ WSN,CIN,WSN,3.59,1.32,WSN,WSN,0.693,N,1,12,WSN,1.32
1119,2016-07-03,17:35,KCR @ PHI,KCR,PHI,1.97,1.9,PHI,KCR,0.51,Y,2,7,PHI,1.9
1120,2016-07-03,18:10,CHW @ HOU,CHW,HOU,2.08,1.79,HOU,HOU,0.559,N,4,1,CHW,1.79
1121,2016-07-03,18:10,TEX @ MIN,TEX,MIN,1.59,2.44,TEX,TEX,0.627,N,4,5,MIN,2.44
1122,2016-07-03,18:15,MIL @ STL,MIL,STL,2.61,1.53,STL,STL,0.59,N,8,9,STL,1.53
1123,2016-07-03,20:05,PIT @ OAK,PIT,OAK,2.24,1.7,OAK,PIT,0.507,Y,6,3,PIT,1.7
1124,2016-07-03,20:10,SFG @ ARI,SFG,ARI,2.13,1.75,ARI,SFG,0.549,Y,5,4,SFG,1.75
1125,2016-07-03,20:10,COL @ LAD,COL,LAD,2.53,1.57,LAD,LAD,0.623,N,1,4,LAD,1.57
1126,2016-07-03,20:10,BAL @ SEA,BAL,SEA,2.32,1.65,SEA,SEA,0.544,N,4,9,SEA,1.65
1127,2016-07-04,15:05,MIL @ WSN,MIL,WSN,3.17,1.38,WSN,WSN,0.649,N,1,0,MIL,1.38
1128,2016-07-04,17:10,LAA @ TBR,LAA,TBR,2.0,1.86,TBR,TBR,0.567,N,2,4,TBR,1.86
1129,2016-07-04,17:35,TEX @ BOS,TEX,BOS,2.84,1.46,BOS,BOS,0.562,N,5,12,BOS,1.46
1130,2016-07-04,18:10,NYY @ CHW,NYY,CHW,1.82,2.06,NYY,CHW,0.513,Y,2,8,CHW,2.06
1131,2016-07-04,18:10,SEA @ HOU,SEA,HOU,2.29,1.66,HOU,HOU,0.535,N,1,2,HOU,1.66
1132,2016-07-04,18:10,OAK @ MIN,OAK,MIN,2.04,1.83,MIN,OAK,0.521,Y,3,1,OAK,1.83
1133,2016-07-04,18:15,PIT @ STL,PIT,STL,2.61,1.53,STL,STL,0.565,N,4,2,PIT,1.53
1134,2016-07-04,18:20,CIN @ CHC,CIN,CHC,2.88,1.44,CHC,CHC,0.729,N,4,10,CHC,1.44
1135,2016-07-04,20:05,ATL @ PHI,ATL,PHI,2.57,1.55,PHI,PHI,0.579,N,2,8,PHI,1.55
1136,2016-07-04,20:05,COL @ SFG,COL,SFG,2.08,1.8,SFG,SFG,0.574,N,1,3,SFG,1.8
1137,2016-07-04,20:10,MIA @ NYM,MIA,NYM,2.53,1.56,NYM,NYM,0.571,N,6,8,NYM,1.56
1138,2016-07-04,23:07,KCR @ TOR,KCR,TOR,2.72,1.49,TOR,TOR,0.614,N,2,6,TOR,1.49
1139,2016-07-04,23:10,DET @ CLE,DET,CLE,2.56,1.55,CLE,CLE,0.572,N,3,5,CLE,1.55
1140,2016-07-05,01:10,SDP @ ARI,SDP,ARI,2.28,1.67,ARI,ARI,0.537,N,8,4,ARI,1.67
1141,2016-07-05,01:10,BAL @ LAD,BAL,LAD,2.51,1.56,LAD,LAD,0.573,N,5,7,BAL,1.56
1142,2016-07-05,18:20,CIN @ CHC,CIN,CHC,3.51,1.33,CHC,CHC,0.729,N,9,5,CIN,1.33
1143,2016-07-05,23:05,MIL @ WSN,MIL,WSN,2.46,1.59,WSN,WSN,0.649,N,5,2,MIL,1.59
1144,2016-07-05,23:05,ATL @ PHI,ATL,PHI,1.93,1.93,ATL,PHI,0.579,Y,1,5,PHI,1.93
1145,2016-07-05,23:07,KCR @ TOR,KCR,TOR,2.36,1.63,TOR,TOR,0.614,N,3,8,TOR,1.63
1146,2016-07-05,23:10,TEX @ BOS,TEX,BOS,2.84,1.46,BOS,BOS,0.562,N,7,2,TEX,1.46
1147,2016-07-05,23:10,DET @ CLE,DET,CLE,2.67,1.51,CLE,CLE,0.572,N,1,12,CLE,1.51
1148,2016-07-05,23:10,MIA @ NYM,MIA,NYM,2.33,1.65,NYM,NYM,0.571,N,5,2,MIA,1.65
1149,2016-07-05,23:10,LAA @ TBR,LAA,TBR,2.6,1.54,TBR,TBR,0.567,N,13,5,LAA,1.54
1150,2016-07-06,00:09,PIT @ STL,PIT,STL,2.21,1.71,STL,STL,0.565,N,5,2,PIT,1.71
1151,2016-07-06,00:10,NYY @ CHW,NYY,CHW,1.83,2.04,NYY,CHW,0.513,Y,9,0,CHW,2.04
1152,2016-07-06,00:10,SEA @ HOU,SEA,HOU,2.24,1.69,HOU,HOU,0.535,N,2,5,HOU,1.69
1153,2016-07-06,00:10,OAK @ MIN,OAK,MIN,1.81,2.06,OAK,OAK,0.521,N,4,11,MIN,2.06
1154,2016-07-06,01:40,SDP @ ARI,SDP,ARI,2.22,1.7,ARI,ARI,0.537,N,5,7,SDP,1.7
1155,2016-07-06,02:10,BAL @ LAD,BAL,LAD,2.21,1.71,LAD,LAD,0.573,N,4,1,BAL,1.71
1156,2016-07-06,02:15,COL @ SFG,COL,SFG,2.83,1.46,SFG,SFG,0.574,N,7,3,SFG,1.46
1157,2016-07-06,16:10,DET @ CLE,DET,CLE,2.04,1.81,CLE,CLE,0.572,N,12,2,DET,1.81
1158,2016-07-06,17:05,ATL @ PHI,ATL,PHI,2.59,1.55,PHI,PHI,0.579,N,3,4,PHI,1.55
1159,2016-07-06,17:10,OAK @ MIN,OAK,MIN,1.93,1.92,MIN,OAK,0.521,Y,0,4,MIN,1.92
1160,2016-07-06,17:10,MIA @ NYM,MIA,NYM,3.0,1.42,NYM,NYM,0.571,N,2,4,NYM,1.42
1161,2016-07-06,18:20,CIN @ CHC,CIN,CHC,2.61,1.53,CHC,CHC,0.729,N,5,3,CIN,1.53
1162,2016-07-06,19:10,BAL @ LAD,BAL,LAD,1.93,1.93,BAL,LAD,0.573,Y,6,4,BAL,1.93
1163,2016-07-06,20:05,MIL @ WSN,MIL,WSN,2.92,1.44,WSN,WSN,0.649,N,4,7,WSN,1.44
1164,2016-07-06,23:07,KCR @ TOR,KCR,TOR,2.54,1.56,TOR,TOR,0.614,N,2,4,TOR,1.56
1165,2016-07-06,23:10,TEX @ BOS,TEX,BOS,2.59,1.54,BOS,BOS,0.562,N,6,11,BOS,1.54
1166,2016-07-06,23:10,LAA @ TBR,LAA,TBR,2.37,1.63,TBR,TBR,0.567,N,7,2,LAA,1.63
1167,2016-07-07,00:15,PIT @ STL,PIT,STL,2.42,1.6,STL,STL,0.565,N,7,5,STL,1.6
1168,2016-07-07,16:10,LAA @ TBR,LAA,TBR,1.93,1.91,TBR,TBR,0.567,N,5,1,LAA,1.91
1169,2016-07-07,17:45,PIT @ STL,PIT,STL,2.21,1.71,STL,STL,0.565,N,1,5,STL,1.71
1170,2016-07-07,23:07,DET @ TOR,DET,TOR,2.1,1.77,TOR,TOR,0.558,N,4,5,TOR,1.77
1171,2016-07-07,23:10,NYY @ CLE,NYY,CLE,2.3,1.66,CLE,CLE,0.573,N,5,4,NYY,1.66
1172,2016-07-08,00:05,MIN @ TEX,MIN,TEX,2.04,1.82,TEX,TEX,0.698,N,10,1,TEX,1.82
1173,2016-07-08,00:10,OAK @ HOU,OAK,HOU,2.05,1.81,HOU,HOU,0.608,N,3,1,HOU,1.81
1174,2016-07-08,00:15,SEA @ KCR,SEA,KCR,2.21,1.7,KCR,SEA,0.513,Y,3,4,SEA,1.7
1175,2016-07-08,00:40,PHI @ COL,PHI,COL,2.49,1.58,COL,COL,0.588,N,2,11,PHI,1.58
1176,2016-07-08,02:10,SDP @ LAD,SDP,LAD,2.26,1.68,LAD,LAD,0.67,N,6,0,LAD,1.68
1177,2016-07-08,23:05,LAA @ BAL,LAA,BAL,1.95,1.89,BAL,BAL,0.626,N,9,5,LAA,1.89
1178,2016-07-08,23:05,CHC @ PIT,CHC,PIT,1.47,2.78,CHC,CHC,0.591,N,4,8,PIT,2.78
1179,2016-07-08,23:07,DET @ TOR,DET,TOR,2.76,1.48,TOR,TOR,0.558,N,0,6,TOR,1.48
1180,2016-07-08,23:10,TBR @ BOS,TBR,BOS,1.97,1.88,BOS,BOS,0.655,N,5,6,BOS,1.88
1181,2016-07-08,23:10,NYY @ CLE,NYY,CLE,2.41,1.61,CLE,CLE,0.573,N,2,10,CLE,1.61
1182,2016-07-08,23:10,CIN @ MIA,CIN,MIA,3.36,1.35,MIA,MIA,0.606,N,1,3,MIA,1.35
1183,2016-07-08,23:10,WSN @ NYM,WSN,NYM,1.94,1.91,NYM,WSN,0.524,Y,3,1,WSN,1.91
1184,2016-07-09,00:05,MIN @ TEX,MIN,TEX,2.63,1.52,TEX,TEX,0.698,N,5,6,MIN,1.52
1185,2016-07-09,00:10,ATL @ CHW,ATL,CHW,3.49,1.33,CHW,CHW,0.654,N,11,8,CHW,1.33
1186,2016-07-09,00:10,PHI @ COL,PHI,COL,2.37,1.63,COL,COL,0.588,N,5,3,COL,1.63
1187,2016-07-09,00:10,OAK @ HOU,OAK,HOU,2.54,1.56,HOU,HOU,0.608,N,9,10,OAK,1.56
1188,2016-07-09,00:10,STL @ MIL,STL,MIL,1.77,2.1,STL,STL,0.51,N,3,4,STL,2.1
1189,2016-07-09,00:15,SEA @ KCR,SEA,KCR,1.88,1.96,SEA,SEA,0.513,N,3,2,KCR,1.96
1190,2016-07-09,02:10,SDP @ LAD,SDP,LAD,2.66,1.51,LAD,LAD,0.67,N,6,10,LAD,1.51
1191,2016-07-09,02:15,ARI @ SFG,ARI,SFG,2.27,1.66,SFG,SFG,0.627,N,2,6,SFG,1.66
1192,2016-07-09,17:07,DET @ TOR,DET,TOR,3.16,1.4,TOR,TOR,0.558,N,3,2,DET,1.4
1193,2016-07-09,18:10,ATL @ CHW,ATL,CHW,2.53,1.56,CHW,CHW,0.654,N,4,5,CHW,1.56
1194,2016-07-09,18:10,STL @ MIL,STL,MIL,1.66,2.3,STL,STL,0.51,N,8,1,STL,2.3
1195,2016-07-09,20:05,LAA @ BAL,LAA,BAL,2.07,1.8,BAL,BAL,0.626,N,2,3,BAL,1.8
1196,2016-07-09,20:05,TBR @ BOS,TBR,BOS,2.62,1.53,BOS,BOS,0.655,N,1,4,BOS,1.53
1197,2016-07-09,20:05,ARI @ SFG,ARI,SFG,2.18,1.72,SFG,SFG,0.627,N,2,4,SFG,1.72
1198,2016-07-09,20:10,NYY @ CLE,NYY,CLE,2.54,1.56,CLE,CLE,0.573,N,7,6,NYY,1.56
1199,2016-07-09,20:10,OAK @ HOU,OAK,HOU,2.85,1.46,HOU,HOU,0.608,N,3,2,OAK,1.46
1200,2016-07-09,20:10,CIN @ MIA,CIN,MIA,2.55,1.55,MIA,MIA,0.606,N,2,4,MIA,1.55
1201,2016-07-09,20:15,SEA @ KCR,SEA,KCR,1.82,2.04,SEA,SEA,0.513,N,3,5,KCR,2.04
1202,2016-07-09,23:15,SDP @ LAD,SDP,LAD,3.0,1.42,LAD,LAD,0.67,N,3,4,LAD,1.42
1203,2016-07-09,23:15,WSN @ NYM,WSN,NYM,1.47,2.8,WSN,WSN,0.524,N,6,1,WSN,2.8
1204,2016-07-09,23:15,CHC @ PIT,CHC,PIT,1.59,2.44,CHC,CHC,0.591,N,6,12,PIT,2.44
1205,2016-07-10,00:40,PHI @ COL,PHI,COL,2.35,1.64,COL,COL,0.588,N,3,8,PHI,1.64
1206,2016-07-10,01:05,MIN @ TEX,MIN,TEX,2.28,1.67,TEX,TEX,0.698,N,8,6,MIN,1.67
1207,2016-07-10,17:07,DET @ TOR,DET,TOR,2.28,1.68,TOR,TOR,0.558,N,1,6,TOR,1.68
1208,2016-07-10,17:10,NYY @ CLE,NYY,CLE,2.21,1.7,CLE,CLE,0.573,N,11,7,NYY,1.7
1209,2016-07-10,17:10,CIN @ MIA,CIN,MIA,2.32,1.65,MIA,MIA,0.606,N,3,7,MIA,1.65
1210,2016-07-10,17:10,WSN @ NYM,WSN,NYM,1.9,1.96,WSN,WSN,0.524,N,3,2,WSN,1.96
1211,2016-07-10,17:35,LAA @ BAL,LAA,BAL,2.77,1.48,BAL,BAL,0.626,N,2,4,BAL,1.48
1212,2016-07-10,17:35,TBR @ BOS,TBR,BOS,2.96,1.43,BOS,BOS,0.655,N,0,4,BOS,1.43
1213,2016-07-10,17:35,CHC @ PIT,CHC,PIT,1.64,2.34,CHC,CHC,0.591,N,6,5,CHC,2.34
1214,2016-07-10,18:10,ATL @ CHW,ATL,CHW,2.42,1.6,CHW,CHW,0.654,N,2,0,ATL,1.6
1215,2016-07-10,18:10,OAK @ HOU,OAK,HOU,2.71,1.49,HOU,HOU,0.608,N,1,2,HOU,1.49
1216,2016-07-10,18:10,STL @ MIL,STL,MIL,2.23,1.69,MIL,STL,0.51,Y,5,1,STL,1.69
1217,2016-07-10,18:15,SEA @ KCR,SEA,KCR,1.79,2.1,SEA,SEA,0.513,N,8,5,SEA,2.1
1218,2016-07-10,19:05,MIN @ TEX,MIN,TEX,2.45,1.59,TEX,TEX,0.698,N,15,5,MIN,1.59
1219,2016-07-10,20:10,PHI @ COL,PHI,COL,2.74,1.49,COL,COL,0.588,N,10,3,PHI,1.49
1220,2016-07-15,00:10,LAD @ ARI,LAD,ARI,1.61,2.39,LAD,LAD,0.599,N,1,2,LAD,2.39
1221,2016-07-15,00:40,SFG @ SDP,SFG,SDP,1.6,2.43,SFG,SFG,0.546,N,6,7,SDP,2.43
1222,2016-07-15,01:05,CHW @ LAA,CHW,LAA,2.38,1.62,LAA,CHW,0.527,Y,0,1,LAA,1.62
1223,2016-07-15,17:10,MIL @ CIN,MIL,CIN,1.82,2.05,MIL,MIL,0.51,N,0,1,CIN,2.05
1224,2016-07-15,17:10,KCR @ DET,KCR,DET,2.32,1.65,DET,DET,0.597,N,2,4,DET,1.65
1225,2016-07-15,17:10,BAL @ TBR,BAL,TBR,1.81,2.06,BAL,BAL,0.521,N,2,5,BAL,2.06
1226,2016-07-15,17:35,COL @ ATL,COL,ATL,1.93,1.92,ATL,COL,0.548,Y,0,1,COL,1.92
1227,2016-07-15,17:35,PIT @ WSN,PIT,WSN,3.19,1.38,WSN,WSN,0.625,N,2,1,WSN,1.38
1228,2016-07-15,17:35,NYM @ PHI,NYM,PHI,1.54,2.6,NYM,NYM,0.559,N,5,0,NYM,2.6
1229,2016-07-15,18:10,CLE @ MIN,CLE,MIN,1.67,2.26,CLE,CLE,0.63,N,6,1,CLE,2.26
1230,2016-07-15,18:15,MIA @ STL,MIA,STL,2.26,1.68,STL,STL,0.572,N,6,3,MIA,1.68
1231,2016-07-15,18:20,TEX @ CHC,TEX,CHC,2.14,1.75,CHC,CHC,0.609,N,4,1,CHC,1.75
1232,2016-07-15,19:35,CHW @ LAA,CHW,LAA,2.14,1.76,LAA,CHW,0.527,Y,1,8,LAA,1.76
1233,2016-07-15,20:05,TOR @ OAK,TOR,OAK,1.91,1.94,TOR,TOR,0.557,N,5,3,OAK,1.94
1234,2016-07-15,20:10,LAD @ ARI,LAD,ARI,1.65,2.31,LAD,LAD,0.599,N,5,6,LAD,2.31
1235,2016-07-15,20:10,HOU @ SEA,HOU,SEA,1.92,1.93,HOU,SEA,0.545,Y,8,1,HOU,1.93
1236,2016-07-15,20:40,SFG @ SDP,SFG,SDP,1.4,3.1,SFG,SFG,0.546,N,3,5,SDP,3.1
1237,2016-07-16,00:05,BOS @ NYY,BOS,NYY,1.83,2.03,BOS,BOS,0.512,N,1,3,BOS,2.03
1238,2016-07-18,00:15,CLE @ KCR,CLE,KCR,1.76,2.12,CLE,CLE,0.549,N,7,3,KCR,2.12
1239,2016-07-18,00:40,TBR @ COL,TBR,COL,2.1,1.78,COL,COL,0.55,N,10,1,COL,1.78
1240,2016-07-18,02:05,TEX @ LAA,TEX,LAA,2.05,1.82,LAA,TEX,0.584,Y,6,8,LAA,1.82
1241,2016-07-18,02:05,HOU @ OAK,HOU,OAK,1.54,2.58,HOU,HOU,0.53,N,3,4,OAK,2.58
1242,2016-07-18,02:10,CHW @ SEA,CHW,SEA,1.87,1.99,CHW,SEA,0.564,Y,6,1,SEA,1.99
1243,2016-07-18,16:35,ATL @ CIN,ATL,CIN,2.53,1.56,CIN,CIN,0.579,N,3,6,CIN,1.56
1244,2016-07-18,17:10,MIN @ DET,MIN,DET,2.47,1.58,DET,DET,0.674,N,4,1,DET,1.58
1245,2016-07-18,18:15,CLE @ KCR,CLE,KCR,1.72,2.19,CLE,CLE,0.549,N,11,4,KCR,2.19
1246,2016-07-18,18:15,SDP @ STL,SDP,STL,2.84,1.45,STL,STL,0.64,N,2,4,STL,1.45
1247,2016-07-18,18:20,NYM @ CHC,NYM,CHC,2.79,1.47,CHC,CHC,0.644,N,2,6,CHC,1.47
1248,2016-07-18,19:10,TBR @ COL,TBR,COL,1.8,2.07,TBR,COL,0.55,Y,11,3,COL,2.07
1249,2016-07-18,19:35,HOU @ OAK,HOU,OAK,1.81,2.05,HOU,HOU,0.53,N,7,0,OAK,2.05
1250,2016-07-18,19:40,CHW @ SEA,CHW,SEA,2.56,1.55,SEA,SEA,0.564,N,5,6,SEA,1.55
1251,2016-07-18,23:05,BAL @ NYY,BAL,NYY,2.89,1.45,NYY,NYY,0.547,N,0,5,NYY,1.45
1252,2016-07-18,23:05,MIA @ PHI,MIA,PHI,1.69,2.25,MIA,MIA,0.528,N,1,4,MIA,2.25
1253,2016-07-19,02:05,TEX @ LAA,TEX,LAA,2.34,1.64,LAA,TEX,0.584,Y,4,7,LAA,1.64
1254,2016-07-19,16:05,LAD @ WSN,LAD,WSN,2.64,1.52,WSN,WSN,0.57,N,6,3,LAD,1.52
1255,2016-07-19,17:05,BAL @ NYY,BAL,NYY,2.0,1.85,NYY,NYY,0.547,N,4,1,NYY,1.85
1256,2016-07-19,23:05,MIA @ PHI,MIA,PHI,2.01,1.84,PHI,MIA,0.528,Y,9,3,MIA,1.84
1257,2016-07-19,23:05,MIL @ PIT,MIL,PIT,2.5,1.57,PIT,PIT,0.565,N,3,5,PIT,1.57
1258,2016-07-21,00:10,DET @ CHW,DET,CHW,1.65,2.31,DET,CHW,0.511,Y,7,5,DET,2.31
1259,2016-07-21,00:40,ATL @ COL,ATL,COL,2.59,1.53,COL,COL,0.626,N,3,4,COL,1.53
1260,2016-07-21,02:05,TBR @ OAK,TBR,OAK,1.82,2.04,TBR,OAK,0.53,Y,0,1,TBR,2.04
1261,2016-07-21,23:10,MIN @ BOS,MIN,BOS,3.02,1.42,BOS,BOS,0.717,N,11,9,BOS,1.42
1262,2016-07-22,00:10,ATL @ COL,ATL,COL,2.93,1.44,COL,COL,0.626,N,4,8,COL,1.44
1263,2016-07-22,01:05,TBR @ OAK,TBR,OAK,1.8,2.07,TBR,OAK,0.53,Y,3,4,OAK,2.07
1264,2016-07-22,17:05,SFG @ NYY,SFG,NYY,2.25,1.69,NYY,NYY,0.564,N,2,5,NYY,1.69
1265,2016-07-22,17:07,SEA @ TOR,SEA,TOR,2.51,1.56,TOR,TOR,0.562,N,0,2,SEA,1.56
1266,2016-07-22,17:10,ARI @ CIN,ARI,CIN,1.88,1.96,ARI,CIN,0.547,Y,9,8,CIN,1.96
1267,2016-07-22,17:10,NYM @ MIA,NYM,MIA,1.8,2.08,NYM,MIA,0.509,Y,3,0,NYM,2.08
1268,2016-07-22,17:35,CLE @ BAL,CLE,BAL,1.65,2.33,CLE,BAL,0.5,Y,3,5,BAL,2.33
1269,2016-07-22,17:35,MIN @ BOS,MIN,BOS,2.56,1.55,BOS,BOS,0.717,N,7,8,MIN,1.55
1270,2016-07-22,17:35,SDP @ WSN,SDP,WSN,2.55,1.55,WSN,WSN,0.696,N,10,6,SDP,1.55
1271,2016-07-22,17:35,PHI @ PIT,PHI,PIT,2.27,1.68,PIT,PIT,0.614,N,4,5,PHI,1.68
1272,2016-07-22,18:10,DET @ CHW,DET,CHW,1.8,2.05,DET,CHW,0.511,Y,3,4,DET,2.05
1273,2016-07-22,18:10,DET @ CHW,DET,CHW,2.24,1.69,CHW,CHW,0.511,N,4,5,DET,1.69
1274,2016-07-22,18:10,LAA @ HOU,LAA,HOU,2.47,1.58,HOU,HOU,0.624,N,3,13,HOU,1.58
1275,2016-07-22,18:10,CHC @ MIL,CHC,MIL,1.67,2.28,CHC,CHC,0.615,N,6,5,CHC,2.28
1276,2016-07-22,18:15,TEX @ KCR,TEX,KCR,2.03,1.84,KCR,TEX,0.546,Y,2,1,KCR,1.84
1277,2016-07-22,20:05,TBR @ OAK,TBR,OAK,1.73,2.16,TBR,OAK,0.53,Y,2,3,OAK,2.16
1278,2016-07-22,20:10,ATL @ COL,ATL,COL,2.92,1.44,COL,COL,0.626,N,2,7,COL,1.44
1279,2016-07-23,00:08,LAD @ STL,LAD,STL,1.64,2.35,LAD,STL,0.507,Y,9,6,LAD,2.35
1280,2016-07-25,00:05,OAK @ TEX,OAK,TEX,1.88,1.97,OAK,TEX,0.644,Y,6,3,TEX,1.97
1281,2016-07-25,00:10,NYY @ HOU,NYY,HOU,2.28,1.67,HOU,HOU,0.532,N,6,3,NYY,1.67
1282,2016-07-25,00:10,ARI @ MIL,ARI,MIL,2.03,1.83,MIL,MIL,0.596,N,4,9,MIL,1.83
1283,2016-07-25,00:15,LAA @ KCR,LAA,KCR,1.79,2.09,LAA,KCR,0.578,Y,13,0,LAA,2.09
1284,2016-07-25,02:15,CIN @ SFG,CIN,SFG,2.07,1.8,SFG,SFG,0.62,N,7,9,CIN,1.8
1285,2016-07-25,16:10,PHI @ MIA,PHI,MIA,2.55,1.55,MIA,MIA,0.607,N,1,11,PHI,1.55
1286,2016-07-25,16:37,SDP @ TOR,SDP,TOR,2.74,1.49,TOR,TOR,0.664,N,8,4,TOR,1.49
1287,2016-07-25,17:35,DET @ BOS,DET,BOS,2.04,1.82,BOS,BOS,0.59,N,4,3,DET,1.82
1288,2016-07-25,19:45,CIN @ SFG,CIN,SFG,3.12,1.4,SFG,SFG,0.62,N,2,1,CIN,1.4
1289,2016-07-25,23:05,COL @ BAL,COL,BAL,2.34,1.64,BAL,BAL,0.59,N,3,1,BAL,1.64
1290,2016-07-26,00:05,OAK @ TEX,OAK,TEX,2.5,1.57,TEX,TEX,0.644,N,6,4,OAK,1.57
1291,2016-07-26,00:10,NYY @ HOU,NYY,HOU,2.13,1.76,HOU,HOU,0.532,N,1,4,NYY,1.76
1292,2016-07-26,00:10,ARI @ MIL,ARI,MIL,2.22,1.7,MIL,MIL,0.596,N,8,1,MIL,1.7
1293,2016-07-26,00:10,ATL @ MIN,ATL,MIN,2.42,1.6,MIN,MIN,0.547,N,9,7,ATL,1.6
1294,2016-07-26,00:15,LAA @ KCR,LAA,KCR,2.07,1.8,KCR,KCR,0.578,N,5,7,LAA,1.8
1295,2016-07-26,18:10,ARI @ MIL,ARI,MIL,2.15,1.74,MIL,MIL,0.596,N,4,6,MIL,1.74
1296,2016-07-27,00:05,CHW @ CHC,CHW,CHC,2.2,1.72,CHC,CHC,0.663,N,1,3,CHC,1.72
1297,2016-07-28,00:05,KCR @ TEX,KCR,TEX,2.14,1.76,TEX,TEX,0.624,N,3,8,TEX,1.76
1298,2016-07-28,02:05,BOS @ LAA,BOS,LAA,1.57,2.49,BOS,BOS,0.606,N,6,2,LAA,2.49
1299,2016-07-28,02:15,WSN @ SFG,WSN,SFG,1.63,2.37,WSN,WSN,0.541,N,4,1,WSN,2.37
1300,2016-07-28,20:05,WSN @ SFG,WSN,SFG,2.11,1.77,SFG,WSN,0.541,Y,3,5,WSN,1.77
1301,2016-07-28,23:10,PHI @ ATL,PHI,ATL,2.18,1.73,ATL,ATL,0.501,N,9,5,PHI,1.73
1302,2016-07-28,23:10,STL @ MIA,STL,MIA,1.84,2.02,STL,MIA,0.507,Y,0,11,STL,2.02
1303,2016-07-28,23:10,COL @ NYM,COL,NYM,2.25,1.69,NYM,NYM,0.59,N,7,2,COL,1.69
1304,2016-07-29,00:05,KCR @ TEX,KCR,TEX,2.04,1.83,TEX,TEX,0.624,N,1,2,TEX,1.83
1305,2016-07-29,00:40,CIN @ SDP,CIN,SDP,1.8,2.08,CIN,SDP,0.537,Y,1,2,CIN,2.08
1306,2016-07-29,01:05,BOS @ LAA,BOS,LAA,1.83,2.04,BOS,BOS,0.606,N,2,5,BOS,2.04
1307,2016-07-29,01:10,ARI @ LAD,ARI,LAD,2.88,1.45,LAD,LAD,0.673,N,4,2,LAD,1.45
1308,2016-07-29,17:07,BAL @ TOR,BAL,TOR,2.52,1.57,TOR,TOR,0.566,N,6,2,TOR,1.57
1309,2016-07-29,17:10,OAK @ CLE,OAK,CLE,2.74,1.49,CLE,CLE,0.647,N,0,8,CLE,1.49
1310,2016-07-29,17:10,HOU @ DET,HOU,DET,1.65,2.31,HOU,DET,0.549,Y,0,11,DET,2.31
1311,2016-07-29,17:10,STL @ MIA,STL,MIA,1.81,2.07,STL,MIA,0.507,Y,4,5,STL,2.07
1312,2016-07-29,17:10,COL @ NYM,COL,NYM,2.84,1.46,NYM,NYM,0.59,N,4,6,COL,1.46
1313,2016-07-29,17:10,NYY @ TBR,NYY,TBR,1.88,1.98,NYY,NYY,0.528,N,3,5,TBR,1.98
1314,2016-07-29,17:35,PHI @ ATL,PHI,ATL,1.74,2.16,PHI,ATL,0.501,Y,1,2,ATL,2.16
1315,2016-07-29,18:10,PIT @ MIL,PIT,MIL,1.68,2.28,PIT,MIL,0.515,Y,2,4,MIL,2.28
1316,2016-07-29,18:10,CHW @ MIN,CHW,MIN,2.12,1.77,MIN,CHW,0.571,Y,4,6,MIN,1.77
1317,2016-07-29,19:05,KCR @ TEX,KCR,TEX,2.15,1.75,TEX,TEX,0.624,N,3,5,TEX,1.75
1318,2016-07-29,19:35,BOS @ LAA,BOS,LAA,2.05,1.82,LAA,BOS,0.606,Y,5,3,BOS,1.82
1319,2016-07-29,20:05,WSN @ SFG,WSN,SFG,1.83,2.04,WSN,WSN,0.541,N,1,3,WSN,2.04
1320,2016-07-29,20:10,ARI @ LAD,ARI,LAD,2.5,1.58,LAD,LAD,0.673,N,3,14,LAD,1.58
1321,2016-07-29,20:40,CIN @ SDP,CIN,SDP,1.77,2.12,CIN,SDP,0.537,Y,3,2,CIN,2.12
1322,2016-07-30,00:08,SEA @ CHC,SEA,CHC,2.07,1.8,CHC,CHC,0.64,N,6,7,SEA,1.8
